Id,IdSentenca,DataCriacao,Resultado,Transacao,Consulta,IdHistoricoSentencaPai,IdRegra,NomeRegra,DescricaoSentenca
515556047,819,2021-02-18 16:12:23.637,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual PRINTCCI?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Print CCI
515556046,818,2021-02-18 16:12:23.637,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual NFORGINOMEITAU?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - NOTA FISCAL ORIGINAL EM NOME DO BANCO ITAUCARD
515556045,817,2021-02-18 16:12:23.637,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual IRMENSALDE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - IR MENSAL DE 
515556044,816,2021-02-18 16:12:23.620,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual INLOCCO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - IN LOCCO
515556043,815,2021-02-18 16:12:23.620,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual HOLLERTAVAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - HOLLERITH / CONTRA-CHEQUE DO AVALISTA
515556042,814,2021-02-18 16:12:23.603,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual FOLCHEQUE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COPIA DE CHEQUE (MINIMO DE 01 ANO)
515556041,813,2021-02-18 16:12:23.603,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual FICHACADASTRAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - FICHA CADASTRAL (PF OU PJ)
515556040,812,2021-02-18 16:12:23.603,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual EXTRATINSS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - APOSENTADORIA (INSS)
515556039,811,2021-02-18 16:12:23.587,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual EMAILCADPOSITIVO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - EMAIL AUTORIZACAO CADASTRO POSITIVO
515556038,810,2021-02-18 16:12:23.587,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual DOCSADDMESAREP?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DOCUMENTOS ADICIONAIS EXIGIDOS PELA MESA DE CREDITO DO REPRESENTANTE LEGAL
515556037,809,2021-02-18 16:12:23.587,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual DOCSADDMESA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DOCUMENTOS ADICIONAIS EXIGIDOS PELA MESA DE CREDITO
515556036,808,2021-02-18 16:12:23.573,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CREDPOSITIVO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSITIVO
515556035,807,2021-02-18 16:12:23.573,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CREDPOSIPARCATUAL4?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU CART CLASSE OU IR MENSAL DE
515556034,806,2021-02-18 16:12:23.557,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CREDPOSIPARCATUAL3?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU F CHEQUE OU IPTU OU IR MENSAL DE
515556033,805,2021-02-18 16:12:23.557,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CREDPOSIPARCATUAL2?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU F CHEQUE OU IPTU OU HOLERITE DE
515556032,804,2021-02-18 16:12:23.540,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CREDPOSIPARCATUAL1?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRED POSIT VLR PARC ATUAL OU HOLERITE
515556031,803,2021-02-18 16:12:23.540,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CPFREPRELEGAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CIC DO REPRESENTANTE LEGAL
515556030,802,2021-02-18 16:12:23.540,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTRALUIMO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO ALUGUEL DE IMOVEL
515556029,801,2021-02-18 16:12:23.527,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTEMPRESTCRED?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO DE EMPRESTIMO CREDIARIO ITAUCRED
515556028,800,2021-02-18 16:12:23.527,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual COMPROSITCPF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COMPROVANTE DE SITUACAO CADASTRAL NO CPF (RECEITA FEDERAL)
515556027,799,2021-02-18 16:12:23.510,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CNDRECEITAFED?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CND DA RECEITA FEDERAL
515556026,798,2021-02-18 16:12:23.510,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CNDINSS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CND DO INSS
515556025,797,2021-02-18 16:12:23.510,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CHECKLIST?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CHECKLIST DE VISTORIA 
515556024,796,2021-02-18 16:12:23.493,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CETPJ?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - FORMULARIO CET PJ
515556023,795,2021-02-18 16:12:23.493,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CARTCONTREPRE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO -  CARTAO CNPJ/ CONTRATO SOCIAL DO REPRESENTANTE LEGAL
515556022,794,2021-02-18 16:12:23.493,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CARTCLASSE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CARTEIRA DE CLASSE
515556021,793,2021-02-18 16:12:23.480,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual BOLETODEPAGAMENTO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - BOLETO DE PAGAMENTO
515556020,792,2021-02-18 16:12:23.463,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual ALVARAPREF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - ALVARA DA PREFEITURA 
515556019,791,2021-02-18 16:12:23.463,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTRCARLEASING?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO CARLEASING ITAUCRED ASSINADO
515556018,790,2021-02-18 16:12:23.463,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTRAUTOBANK?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO AUTOBANK
515556017,789,2021-02-18 16:12:23.447,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual LICENPREFEIT?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - LICENCA DA PREFEITURA
515556016,788,2021-02-18 16:12:23.447,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual ALVARATRANSP?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - ALVARA DE TRANSPORTE
515556015,787,2021-02-18 16:12:23.433,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONDUTAX?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONDUTAXI
515556014,786,2021-02-18 16:12:23.417,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual ALVARATAX?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - ALVARA DE TAXISTA
515556013,785,2021-02-18 16:12:23.417,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual AVERBSEPARA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - AVERBACAO DE SEPARACAO
515556012,784,2021-02-18 16:12:23.417,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CTPS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CTPS
515556011,783,2021-02-18 16:12:23.400,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTPRESTSERV?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO DE PRESTACAO DE SERVICO
515556010,782,2021-02-18 16:12:23.400,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CRV?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CRV DO VEICULO (EM NOME)
515556009,781,2021-02-18 16:12:23.387,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTRATLOCACAO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO DE LOCACAO
515556008,780,2021-02-18 16:12:23.387,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual COMPPROPRIMOVEL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COMPROVANTE DE PROPRIEDADE DO IMOVEL
515556007,779,2021-02-18 16:12:23.387,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual DECLARITR?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DECLARACAO DE ITR
515556006,778,2021-02-18 16:12:23.370,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual DECLARIR?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DECLARACAO DE IR (IMPOSTO DE RENDA)
515556005,777,2021-02-18 16:12:23.370,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual COMPRORENDA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COMPROVANTE DE RENDA
515556004,776,2021-02-18 16:12:23.370,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CARTCNPJ?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CARTAO DE CNPJ
515556003,775,2021-02-18 16:12:23.353,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CONTRSOCIAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CONTRATO SOCIAL
515556002,774,2021-02-18 16:12:23.353,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual COMPRORESIDE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - COMPROVANTE DE RESIDENCIA
515556001,768,2021-02-18 16:12:23.337,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual PROPADESEGURO?,NULL,304,Formalização,TRADUZIDO TIPO REDUZIDO - PROPOSTA DE ADESAO DO SOCORRO AUTO E SEGURO DE PROTECAO FINANCEIRA
515556000,755,2021-02-18 16:12:23.337,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CADPOSITIVO?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Autorização de Cadastro Positivo
515555999,754,2021-02-18 16:12:23.337,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual PROPADSEGPROT?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - PROPOSTA DE ADESAO DO SEGURO DE PROTECAO FINANCEIRA
515555998,753,2021-02-18 16:12:23.323,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual PROPCARTASS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - PROPOSTA DE CARTAO ASSINADA
515555997,752,2021-02-18 16:12:23.323,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CET?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO CET - Custo Efetivo Total
515555996,751,2021-02-18 16:12:23.307,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual DUT?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - DUT
515555995,750,2021-02-18 16:12:23.290,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CPF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CPF
515555994,749,2021-02-18 16:12:23.290,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual NOTAFISCAL?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - NOTA FISCAL
515555993,748,2021-02-18 16:12:23.290,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual NOVACEDULA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - VIA DE CONTRATO (CCB)
515555992,762,2021-02-18 16:12:23.277,,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD/name:RG_TITULAR  ELIANE VAZ DE SOUZA Igual ?,515555979,307,TIPO RG,RG - 2 AVAL
515555991,761,2021-02-18 16:12:23.260,,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD/name:RG_TITULAR  ELIANE VAZ DE SOUZA Igual ?,515555979,307,TIPO RG,RG - 1 AVAL
515555990,1445,2021-02-18 16:12:23.247,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/FIELDS/FIELD/name:PAGFINANCIADO_SCORE_BIOMETRIA_FACIAL  0 MenorQue 50? RetornoUsado: <CODIGO>4808</CODIGO><DESCRICAO>MONITORAMENTO</DESCRICAO>,515555982,623,Biometria Facial nivel acertividade - RG,Nivel score Y
515555989,1255,2021-02-18 16:12:23.230,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,"BRE/DOCS/DOC/FIELDS/FIELD name:RG_CPF 9777391,39 Igual 9777391,39?",515555988,518,RG - CPF igual carga,RG_CPF igual carga Itaú
515555988,988,2021-02-18 16:12:23.183,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD name:RG_CPF 00977739139 VazioEm ?,515555983,394,RG - TITULAR,10185 - RG SEM CPF
515555987,986,2021-02-18 16:12:23.183,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD name:RG_NOME ELIANE VAZ DE SOUZA Igual ELIANE VAZ DE SOUZA?,515555983,394,RG - TITULAR,3777 - NÃO COMPROVA VINCULO
515555986,984,2021-02-18 16:12:23.167,,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD name:RG_RASURADORASGADO  Igual FALSE?,515555983,394,RG - TITULAR,99 - RG RASURADO
515555985,983,2021-02-18 16:12:23.167,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD name:RG_LEGIVEL TRUE Igual FALSE?,515555983,394,RG - TITULAR,3773 - RG ILEGIVEL 
515555984,982,2021-02-18 16:12:23.167,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOC  2 Igual 2?,515555983,394,RG - TITULAR,RG?
515555983,1444,2021-02-18 16:12:23.103,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/FIELDS/FIELD/name:PAGFINANCIADO_SCORE_BIOMETRIA_FACIAL  0 MaiorQue 89?,515555982,623,Biometria Facial nivel acertividade - RG,Nivel score X
515555982,1450,2021-02-18 16:12:23.073,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/FIELDS/FIELD/name:PAGFINANCIADO_FLAG_BIOMETRIA_FACIAL  S Igual S?,515555981,627,RG - VALIDAÇÃO FLAG BIOMETRIA FACIAL ,VALIDAR FLAG BIOMETRIA FACIAL ATIVA
515555981,1453,2021-02-18 16:12:23.043,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/FIELDS/FIELD/name:BIOMETRIA_FACIAL_BD  TRUE Igual TRUE?,515555980,630,Biometria Facial - RG,Validar Biometria Facial esta ativa
515555980,760,2021-02-18 16:12:23.010,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/FIELDS/FIELD/name:RG_TITULAR  ELIANE VAZ DE SOUZA Igual ELIANE VAZ DE SOUZA? RetornoUsado: 2,515555979,307,TIPO RG,RG TITULAR
515555979,747,2021-02-18 16:12:22.980,TRUE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual RG?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - RG
515555978,746,2021-02-18 16:12:22.980,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual CNH?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CNH
515555977,745,2021-02-18 16:12:22.963,FALSE,A8B5677E-47C6-48D6-9112-DDA7DACE8C87,BRE/DOCS/DOC/TIPODOCREDUZIDO  RG Igual OUTROS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - OUTROS DOCUMENTOS
515555976,1636,2021-02-18 16:12:22.543,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual NFACESSORIOSSERV?,NULL,304,Formalização,TRADUZIR TIPO DOCUMENTO - NF Acessório de Serviço
515555975,1624,2021-02-18 16:12:22.527,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual SEGUROAUTO?,NULL,304,Formalização,TRADUZIR TIPO DOCUMENTO - SEGUROAUTO
515555974,1419,2021-02-18 16:12:22.527,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual DOCBIN?,NULL,304,Formalização,TRADUZIR TIPO DOCUMENTO - DOCUMENTO BIN
515555973,1359,2021-02-18 16:12:22.510,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual ADITMIT?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - ADITAMENTO CCB MITSUBISHI
515555972,1287,2021-02-18 16:12:22.510,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual LAUDODEVISTORIA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - LAUDO DE VISTORIA
515555971,1254,2021-02-18 16:12:22.497,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual CERTCASE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - CERTIDAO CASAMENTO
515555970,1150,2021-02-18 16:12:22.497,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual TERMOACESSORIOS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - TERMO DE ACESSORIO
515555969,1147,2021-02-18 16:12:22.480,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual NFACESSORIOS?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - NF / TERMO DE ACESSORIO
515555968,1146,2021-02-18 16:12:22.480,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual DECDSASERASA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de DECDSASERASA
515555967,844,2021-02-18 16:12:22.467,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALRG?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de RG
515555966,843,2021-02-18 16:12:22.467,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALQUITA?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de Quitação
515555965,1633,2021-02-18 16:12:22.467,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual SEGUROAUTO?,NULL,583,Formalização Digital,TRADUZIR TIPO REDUZIDO - SEGUROAUTO
515555964,842,2021-02-18 16:12:22.450,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALNFE?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação NFE (Nota Fiscal Eletrônica)
515555963,1528,2021-02-18 16:12:22.450,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual PROELETRONICO?,NULL,583,Formalização Digital,TRADUZIR TIPO REDUZIDO - PROELETRONICO - FORMALIZAÇÃO DIGITAL
515555962,1518,2021-02-18 16:12:22.450,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual NFACESSORIOS?,NULL,583,Formalização Digital,TRADUZIR TIPO REDUZIDO - NFACESSORIOS - FORMALIZAÇÃO DIGITAL
515555961,841,2021-02-18 16:12:22.450,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALGRAVAME?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de Gravames
515555960,1417,2021-02-18 16:12:22.450,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual DOCBIN?,NULL,583,Formalização Digital,TRADUZIR TIPO DOCUMENTO - DOCUMENTO BIN
515555959,840,2021-02-18 16:12:22.450,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALCPF?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de CPF
515555958,1406,2021-02-18 16:12:22.450,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual ADITMIT?,NULL,583,Formalização Digital,TRADUZIR TIPO REDUZIDO - ADITAMENTO CCB MITSUBISHI - FORMALIZACAO DIGITAL
515555957,1371,2021-02-18 16:12:22.433,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual BOLETODEPAGAMENTO?,NULL,583,Formalização Digital,TRADUZIR TIPO REDUZIDO - BOLETO DE PAGAMENTO - FORMALIZAÇÃO DIGITAL
515555956,839,2021-02-18 16:12:22.433,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALCNPJ?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de CNPJ
515555955,1405,2021-02-18 16:12:22.433,FALSE,1D937CC0-A26D-4DAA-8B83-A2967A2AF850,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual OUTROS?,NULL,583,Formalização Digital,TRADUZIR TIPO REDUZIDO - OUTROS - FORMALIZAÇÃO DIGITAL
515555954,838,2021-02-18 16:12:22.417,FALSE,5155C9D8-B0D0-48FB-897C-78EB1C03389B,BRE/DOCS/DOC/TIPODOCREDUZIDO  NOVACEDULA Igual VALCNH?,NULL,304,Formalização,TRADUZIR TIPO REDUZIDO - Validação de CNH
